ethnicity_1,ethnicity_2,ethnicity_3,studytimeweekly,absences,age,gender,tutoring,extracurricular,sports,music,volunteering,parentalsupport,parentaleducation,gpa,gradeclass,risk_flag
0.0,0.0,0.0,0.27342196883044756,1.7079157226277448,0.4729190115431414,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.869123386308555,4.0,1
0.0,1.0,0.0,-1.172639146052568,0.9991689696668256,0.4729190115431414,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,1.5205038773800068,4.0,1
0.0,0.0,0.0,0.7149246718245836,-1.3633202068695722,-0.41710638232876435,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,3.2898231421759827,1.0,0
0.0,0.0,0.0,0.0878863828199186,0.2904222167059063,0.4729190115431414,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.1757392926719743,3.0,0
0.0,1.0,0.0,0.5733142540825921,-0.18207561860137328,-0.41710638232876435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.8524286908169367,4.0,1
0.0,0.0,1.0,1.4193798145281138,1.1172934284936455,-0.41710638232876435,0.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,1.4772887703973712,4.0,1
0.0,0.0,1.0,-0.17044762236515382,-1.3633202068695722,-0.41710638232876435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.878926862568036,2.0,0
1.0,0.0,0.0,1.4600416655746413,1.1172934284936455,-0.41710638232876435,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0580507720986625,4.0,1
0.0,0.0,0.0,0.9274179542714197,-0.6545734539086528,-0.41710638232876435,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.572890420104166,2.0,0
0.0,1.0,0.0,1.8861608957699853e-05,-1.481444665696392,-1.30713177620067,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.5877355870777485,0.0,0
0.0,0.0,0.0,0.4056291724338534,0.8810445108400057,0.4729190115431414,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.30141801379926,4.0,1
1.0,0.0,0.0,-0.5768939041364279,-1.0089468303891125,-0.41710638232876435,0.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,3.2094931359032093,1.0,0
0.0,0.0,0.0,1.7517105229487935,-0.6545734539086528,1.362944405415047,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.5372306390536963,2.0,0
1.0,0.0,0.0,0.632570613282698,-0.30020007742819316,0.4729190115431414,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.9893957592572007,4.0,1
0.0,0.0,0.0,-1.573902373538791,-1.3633202068695722,0.4729190115431414,0.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0042333028010937,1.0,0
0.0,0.0,0.0,-0.573210789238393,0.2904222167059063,-0.41710638232876435,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.5135167558797396,4.0,1
0.0,0.0,1.0,0.4767323103798506,-0.536448995081833,-1.30713177620067,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.172740551700977,3.0,0
0.0,0.0,0.0,-1.5297150926077197,1.1172934284936455,-0.41710638232876435,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.6416491686246723,4.0,1
1.0,0.0,0.0,-1.644546749026869,-1.3633202068695722,-1.30713177620067,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,2.7535902317989964,2.0,0
0.0,0.0,0.0,-0.13651145711346405,0.9991689696668256,1.362944405415047,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0384883524708666,4.0,1
0.0,0.0,0.0,-0.551736226338201,-0.18207561860137328,0.4729190115431414,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.255019102931137,3.0,0
0.0,0.0,0.0,-0.178006421476037,0.2904222167059063,1.362944405415047,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.666702257521599,4.0,1
0.0,0.0,0.0,-0.7994429378868891,-0.8908223715622926,-1.30713177620067,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.499459429635027,3.0,0
0.0,1.0,0.0,-1.146161363613845,1.3535423461472853,-1.30713177620067,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2782154592390721,4.0,1
0.0,0.0,0.0,0.7096893860258823,-0.6545734539086528,1.362944405415047,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.6375942281323583,2.0,0
0.0,0.0,1.0,0.09190867968400317,-1.2451957480427522,-1.30713177620067,0.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0571217282122816,1.0,0
1.0,0.0,0.0,-1.020757898205466,0.8810445108400057,1.362944405415047,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.3619328272119078,4.0,1
0.0,0.0,0.0,-0.5980975073540863,-1.0089468303891125,0.4729190115431414,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,3.2389317177358112,1.0,0
1.0,0.0,0.0,0.36523621073448465,-0.41832453625501304,1.362944405415047,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,2.573034385056746,2.0,0
1.0,0.0,0.0,-1.473461672218919,1.1172934284936455,0.4729190115431414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1
0.0,1.0,0.0,-1.2072582584766698,-1.481444665696392,1.362944405415047,1.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,3.143909878121016,1.0,0
0.0,0.0,0.0,-1.4698653201015743,1.2354178873204653,-1.30713177620067,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.04646340029671,4.0,1
0.0,0.0,0.0,1.145580598862265,-1.3633202068695722,1.362944405415047,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.868574228220813,2.0,0
0.0,1.0,0.0,0.9335762854906094,-0.6545734539086528,-1.30713177620067,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.6394472915746228,2.0,0
0.0,0.0,1.0,0.9367743174268084,-1.3633202068695722,1.362944405415047,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.669749932596335,2.0,0
0.0,1.0,0.0,0.8058816944280796,-0.06395115977455339,1.362944405415047,0.0,1.0,0.0,1.0,1.0,0.0,3.0,4.0,2.794885282534225,2.0,0
0.0,0.0,0.0,0.6397695067450959,1.589791263800925,-0.41710638232876435,1.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,1.1865697291923056,4.0,1
0.0,1.0,0.0,-0.04107755669927614,-0.6545734539086528,-1.30713177620067,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.520175258554297,2.0,0
0.0,0.0,0.0,0.5438416417994024,0.6447955931863659,-0.41710638232876435,1.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,1.6010784880682591,4.0,1
0.0,0.0,0.0,-1.5933138852379998,1.7079157226277448,-1.30713177620067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1
0.0,0.0,0.0,0.47018544381711647,0.7629200520131858,-0.41710638232876435,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.5950547587554351,4.0,1
1.0,0.0,0.0,1.0237047661590455,0.0541732990522665,0.4729190115431414,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.222002853095735,3.0,0
0.0,0.0,0.0,0.04161221598003854,-0.06395115977455339,1.362944405415047,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.6150931484836668,4.0,1
0.0,0.0,0.0,-0.46389143328131177,0.40854667553272617,-1.30713177620067,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.6759194307143808,4.0,1
0.0,1.0,0.0,-0.7473039172879476,1.589791263800925,-1.30713177620067,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.2143195035843396,4.0,1
0.0,0.0,0.0,0.5456955852810689,0.526671134359546,1.362944405415047,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.5567655569083212,4.0,1
0.0,0.0,0.0,0.7226338495255509,0.40854667553272617,-1.30713177620067,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,2.154199353389932,3.0,0
0.0,0.0,0.0,1.3531336629588464,0.2904222167059063,-1.30713177620067,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0706693123979414,3.0,0
0.0,0.0,1.0,-0.517608136787491,1.2354178873204653,-0.41710638232876435,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5672371067999946,4.0,1
1.0,0.0,0.0,0.9950211760610499,-0.41832453625501304,-1.30713177620067,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.162688107920216,3.0,0
0.0,0.0,0.0,0.25747159958350285,1.1172934284936455,0.4729190115431414,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.2912304259430896,4.0,1
0.0,1.0,0.0,1.3951355970669779,0.0541732990522665,0.4729190115431414,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,2.340156389104695,3.0,0
0.0,1.0,0.0,0.13876624062396853,-1.7176935833500317,1.362944405415047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.923969740063049,2.0,0
0.0,0.0,0.0,0.10273292833062753,0.0541732990522665,-1.30713177620067,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.1901466017791726,3.0,0
1.0,0.0,0.0,0.31593744691909514,-1.599569124523212,1.362944405415047,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0742141920071315,1.0,0
0.0,1.0,0.0,0.9226275907189992,0.9991689696668256,0.4729190115431414,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.009430321848957,4.0,1
1.0,0.0,0.0,1.6848025819784627,-0.06395115977455339,-1.30713177620067,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.118500601923897,3.0,0
0.0,0.0,0.0,-1.46874085789847,-1.0089468303891125,-1.30713177620067,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,2.615347947639846,2.0,0
0.0,1.0,0.0,-1.5399729992132516,1.471666804974105,1.362944405415047,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4159305071778432,4.0,1
1.0,0.0,0.0,1.5887583559954295,-1.7176935833500317,0.4729190115431414,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,3.9470929642201775,0.0,0
0.0,0.0,0.0,0.14606866810106464,-1.2451957480427522,-1.30713177620067,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0173532270832526,1.0,0
0.0,0.0,0.0,0.4469657652026984,-0.6545734539086528,1.362944405415047,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.813786291054958,2.0,0
0.0,0.0,0.0,-0.02185576671826956,0.7629200520131858,0.4729190115431414,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7696361214560695,4.0,1
0.0,0.0,0.0,-1.3976313490380412,0.6447955931863659,1.362944405415047,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8922661351679123,4.0,1
0.0,1.0,0.0,0.9890655840284167,-1.3633202068695722,-0.41710638232876435,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.666290826527483,0.0,0
0.0,0.0,0.0,0.9152289325557651,-0.18207561860137328,-1.30713177620067,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.4015482387657991,4.0,1
0.0,0.0,0.0,-0.6260050564207263,-0.30020007742819316,-0.41710638232876435,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.4233383361752172,4.0,1
1.0,0.0,0.0,-0.6453414691307664,-1.7176935833500317,0.4729190115431414,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.149644743525513,1.0,0
0.0,0.0,0.0,1.2359057528273343,0.0541732990522665,-0.41710638232876435,0.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,2.353731151756538,3.0,0
0.0,0.0,1.0,-1.4730090229220394,0.8810445108400057,-0.41710638232876435,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,1.1613543513353255,4.0,1
0.0,0.0,0.0,1.3890086786179825,-0.7726979127354727,0.4729190115431414,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.6471959858736853,2.0,0
0.0,0.0,0.0,-0.8207877888147823,0.7629200520131858,1.362944405415047,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.2989979848488324,4.0,1
0.0,0.0,0.0,0.36940084252487393,0.0541732990522665,-0.41710638232876435,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,2.6441973683601545,2.0,0
0.0,0.0,0.0,1.5832513828647465,0.40854667553272617,1.362944405415047,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.737989618721448,4.0,1
0.0,0.0,0.0,0.6706885011617955,-0.06395115977455339,-0.41710638232876435,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0187768989965207,3.0,0
0.0,1.0,0.0,-0.2624739251535233,1.2354178873204653,1.362944405415047,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.7177804975968944,4.0,1
0.0,0.0,1.0,0.7110725428059288,-0.18207561860137328,0.4729190115431414,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.2675844008883907,3.0,0
0.0,0.0,0.0,-0.5117848087546342,0.526671134359546,-0.41710638232876435,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.2714946229661936,4.0,1
1.0,0.0,0.0,-0.7478995669262559,-0.6545734539086528,0.4729190115431414,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.6216668933929705,2.0,0
0.0,1.0,0.0,1.7980195169792548,0.6447955931863659,-0.41710638232876435,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.228528505250038,4.0,1
0.0,1.0,0.0,0.9278469197280322,-0.41832453625501304,0.4729190115431414,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,2.4953123609841468,3.0,0
0.0,0.0,0.0,0.5524827951357636,1.471666804974105,0.4729190115431414,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.7017618078332725,4.0,1
0.0,0.0,0.0,-0.47176066731773453,-1.7176935833500317,-0.41710638232876435,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,3.8649768612963977,0.0,0
0.0,0.0,0.0,-1.5550971371499902,0.6447955931863659,-0.41710638232876435,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.684651926072042,4.0,1
0.0,1.0,0.0,-1.6191638690676053,0.17229775787908638,-0.41710638232876435,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.88585022368373,4.0,1
0.0,1.0,0.0,0.23208205239010207,-0.7726979127354727,-1.30713177620067,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.3278327626806856,3.0,0
0.0,0.0,0.0,0.9676321301254512,0.8810445108400057,1.362944405415047,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.8802328124843197,4.0,1
0.0,0.0,0.0,0.17262247540129091,0.40854667553272617,-1.30713177620067,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.4119815069059265,4.0,1
0.0,0.0,1.0,1.246322961878238,1.1172934284936455,-1.30713177620067,1.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,1.6625318303754022,4.0,1
0.0,1.0,0.0,-1.6107780661178073,0.2904222167059063,0.4729190115431414,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.3415984768250016,4.0,1
0.0,0.0,1.0,-0.43119711578239234,1.471666804974105,-0.41710638232876435,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0.6592029163279249,4.0,1
0.0,1.0,0.0,-0.8901179773548887,-1.0089468303891125,1.362944405415047,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.153371206457846,3.0,0
0.0,0.0,0.0,-0.1462477265442725,-0.7726979127354727,0.4729190115431414,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.4431029199121954,3.0,0
1.0,0.0,0.0,-1.4729413058927103,0.7629200520131858,-1.30713177620067,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.2700885546341743,4.0,1
1.0,0.0,0.0,1.6474366988781841,1.2354178873204653,-0.41710638232876435,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,1.316724623344178,4.0,1
0.0,0.0,0.0,-0.9390068173573135,0.6447955931863659,0.4729190115431414,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.8177142023856205,4.0,1
1.0,0.0,0.0,1.5348175883608857,-0.41832453625501304,-0.41710638232876435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.056945969742978,3.0,0
0.0,1.0,0.0,-0.2219071555410752,-1.0089468303891125,0.4729190115431414,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.219333348074609,1.0,0
0.0,0.0,0.0,1.758529250633867,-0.18207561860137328,-0.41710638232876435,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.2408700600381573,3.0,0
0.0,1.0,0.0,0.23164722985709366,-0.06395115977455339,-1.30713177620067,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.9137997969013387,4.0,1
1.0,0.0,0.0,1.564986390069635,-0.06395115977455339,1.362944405415047,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.240334376463302,3.0,0
0.0,0.0,1.0,-1.7101395977127511,-1.1270712892159325,-1.30713177620067,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.254547586191716,3.0,0
0.0,0.0,0.0,0.9188178717444722,0.6447955931863659,1.362944405415047,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.8913004299388907,4.0,1
0.0,0.0,0.0,1.4666699915944628,-0.18207561860137328,-0.41710638232876435,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.2062263414776675,3.0,0
1.0,0.0,0.0,-1.2346220228326306,-1.599569124523212,0.4729190115431414,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.335098154642011,1.0,0
0.0,0.0,0.0,-1.3888961151397279,-0.8908223715622926,-1.30713177620067,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,2.4119864614713284,3.0,0
0.0,1.0,0.0,-0.2265803440196674,-0.30020007742819316,1.362944405415047,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,2.1609785190420574,3.0,0
0.0,1.0,0.0,1.5750580360734705,0.8810445108400057,-1.30713177620067,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.165394363121266,4.0,1
0.0,0.0,0.0,0.19034268341565302,-1.1270712892159325,1.362944405415047,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.58350063639477,2.0,0
1.0,0.0,0.0,0.1375076765179758,-1.2451957480427522,-1.30713177620067,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,3.017063255946228,1.0,0
1.0,0.0,0.0,-1.229648021903546,-1.2451957480427522,1.362944405415047,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.5761746968185832,2.0,0
0.0,0.0,0.0,-1.7262747935571843,1.1172934284936455,1.362944405415047,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.2333498804715068,4.0,1
0.0,0.0,1.0,1.1378757193477187,-1.7176935833500317,-0.41710638232876435,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.646516388949796,0.0,0
0.0,1.0,0.0,-1.4191576342679766,-0.7726979127354727,1.362944405415047,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.6054252316173008,2.0,0
1.0,0.0,0.0,0.5140151999484102,-1.1270712892159325,-0.41710638232876435,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,3.3669295153821057,1.0,0
0.0,1.0,0.0,1.5075993451787972,0.526671134359546,1.362944405415047,1.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,1.5837802579379994,4.0,1
0.0,0.0,0.0,-0.990686013544783,1.2354178873204653,0.4729190115431414,1.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.7763967059483814,4.0,1
0.0,0.0,1.0,0.625215777246891,1.7079157226277448,0.4729190115431414,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.7834866400151184,4.0,1
1.0,0.0,0.0,-1.4505682013224674,-1.0089468303891125,0.4729190115431414,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.328311711261717,3.0,0
0.0,1.0,0.0,0.4075153954001494,-0.7726979127354727,1.362944405415047,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.718465435794503,2.0,0
0.0,1.0,0.0,-1.1489429724720817,-1.2451957480427522,-0.41710638232876435,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,3.2448822032661777,1.0,0
0.0,0.0,0.0,0.8753425304532366,-0.18207561860137328,-0.41710638232876435,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.8656747490202017,2.0,0
0.0,1.0,0.0,-0.6630637320983376,-1.2451957480427522,1.362944405415047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.326326756466653,3.0,0
0.0,0.0,0.0,-0.0892087924306225,-0.8908223715622926,0.4729190115431414,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,3.303066678642581,1.0,0
0.0,0.0,0.0,0.3922113840068197,-1.0089468303891125,0.4729190115431414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.4892182377565297,3.0,0
0.0,0.0,0.0,-1.122962013310703,-0.30020007742819316,-0.41710638232876435,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.600264186907329,2.0,0
0.0,0.0,1.0,0.8954581282780883,-0.30020007742819316,0.4729190115431414,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.119171492034809,3.0,0
0.0,1.0,0.0,-0.6580773646635965,-0.8908223715622926,-1.30713177620067,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.522694547891483,2.0,0
0.0,1.0,0.0,0.6149497281012537,-0.536448995081833,-0.41710638232876435,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,2.475854110200245,3.0,0
0.0,1.0,0.0,-1.1689326311088704,1.471666804974105,0.4729190115431414,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.782809234051424,4.0,1
1.0,0.0,0.0,0.7060596205332648,1.2354178873204653,-0.41710638232876435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.7664048694920337,4.0,1
0.0,0.0,1.0,-1.275433507890135,0.2904222167059063,-1.30713177620067,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.2836220775478306,4.0,1
0.0,0.0,0.0,-0.2238062972981044,1.1172934284936455,-0.41710638232876435,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.6431459327503606,4.0,1
0.0,0.0,0.0,-0.854249564894127,0.40854667553272617,-0.41710638232876435,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6692302172984,4.0,1
0.0,0.0,0.0,0.9193007205945394,-1.1270712892159325,-0.41710638232876435,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.282070050593753,1.0,0
0.0,1.0,0.0,-0.8017725657632421,0.7629200520131858,-0.41710638232876435,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.7437140169647167,4.0,1
0.0,1.0,0.0,1.391174999128494,-1.599569124523212,-1.30713177620067,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,3.3250668431789085,1.0,0
0.0,0.0,0.0,1.4269274175454163,1.471666804974105,1.362944405415047,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.184519764401664,4.0,1
0.0,0.0,0.0,-1.0338971895413218,-0.30020007742819316,-0.41710638232876435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.6165360987452144,4.0,1
0.0,1.0,0.0,0.4432249804348742,0.8810445108400057,-0.41710638232876435,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.5830839708839028,4.0,1
0.0,0.0,0.0,-1.4186513035889234,1.1172934284936455,0.4729190115431414,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1842514890903642,4.0,1
0.0,1.0,0.0,-0.34348724242749645,1.471666804974105,-0.41710638232876435,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.4721810422090253,4.0,1
0.0,0.0,1.0,0.7952524285417668,1.2354178873204653,0.4729190115431414,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.2993555178087297,4.0,1
0.0,0.0,0.0,0.6045151008474966,-0.536448995081833,1.362944405415047,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.379628283206932,3.0,0
0.0,0.0,0.0,0.481637956512389,-1.7176935833500317,-1.30713177620067,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.5662831299671103,0.0,0
0.0,1.0,0.0,-0.729205907389791,0.9991689696668256,-1.30713177620067,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.2783475708696343,4.0,1
0.0,1.0,0.0,-0.39130438472019796,-1.599569124523212,1.362944405415047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.4215468827715467,3.0,0
1.0,0.0,0.0,-1.3647602881026508,1.7079157226277448,-1.30713177620067,1.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,0.6176804235913715,4.0,1
0.0,0.0,1.0,0.8154275948151545,0.17229775787908638,1.362944405415047,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.804726657837384,4.0,1
0.0,0.0,0.0,0.05410581455125091,-0.8908223715622926,1.362944405415047,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,2.635208129638253,2.0,0
1.0,0.0,0.0,0.779129195503849,-1.599569124523212,1.362944405415047,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.436025388769573,1.0,0
0.0,1.0,0.0,-0.8481010286923683,-1.1270712892159325,-1.30713177620067,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,2.73737792616276,2.0,0
0.0,1.0,0.0,-0.5809384416059744,0.7629200520131858,0.4729190115431414,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.1466960797952552,4.0,1
0.0,0.0,0.0,-0.5463389597656184,-1.2451957480427522,1.362944405415047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4052675257641485,3.0,0
0.0,1.0,0.0,-1.637970838169867,0.0541732990522665,-0.41710638232876435,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.5252820489261911,4.0,1
1.0,0.0,0.0,-0.5221598082944198,-0.8908223715622926,-1.30713177620067,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.446157080635824,3.0,0
0.0,0.0,0.0,1.1136860163128244,0.40854667553272617,1.362944405415047,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.9529530122549463,4.0,1
0.0,0.0,0.0,1.446314110167474,0.0541732990522665,1.362944405415047,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.293087191388992,3.0,0
0.0,1.0,0.0,0.10481548200615096,-0.30020007742819316,-0.41710638232876435,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.4716720294797634,4.0,1
0.0,0.0,0.0,-0.11712769694524558,1.2354178873204653,0.4729190115431414,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.106713497753671,4.0,1
0.0,0.0,0.0,-1.619985787262439,0.526671134359546,0.4729190115431414,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.2058569757056352,4.0,1
